,title,category,intro,url
3070,<웹툰배경> 여의도 공원 고화질 이미지로 작업을 편하게!,웹툰 리소스,300장면 의 고화질(5000px) 이미지로 좀더 편하게 배경을작업해봅시다 /^ㅁ^/,https://tumblbug.com/jinobono004
3071,"오카야마산 캔버스로 만든 1950년대 군인 활동화, 캐치볼",잡화,1950년대 유럽 군인들이 운동을 즐기기 위해 신었던 활동화를 다시 만들다. '캐치볼',https://tumblbug.com/catchball
3072,'매듭'으로 피어나는 '세개의 꽃' <연빗 꽃 노리개>,잡화,"노리개 , 우리나라 고유의 장신구, 한국의 색을 담아 매듭으로 '꽃' 피어나다.",https://tumblbug.com/yeonbit
3073,앞으로를 걱정하는 당신을 위한 문답집 <뭐해먹고살지?>,출판,애매한 내일을 고민하는 당신에게 지금 가장 필요한 문답집,https://tumblbug.com/whatdoido
3074,일본군‘위안부’기림일 <W1SH 4 OO>,캐릭터 · 굿즈,0814 제 7차 세계일본군‘위안부’기림일 & 1400차 정기 수요시위,https://tumblbug.com/wishfor00
3075,"현실판 히어로, 소방관을 위한 뱃지",캐릭터 · 굿즈,"저희는 소방관배지와 거울을 판매하고, 그 후원금은 소방관분들을 위해 쓰일 예정입니다.",https://tumblbug.com/star7xfirefighter
3076,서바이버 시나리오 확장팩 : THE LAST HOPE,보드게임 · TRPG,[서바이버 : 브로큰 시티]에 2가지 시나리오가 추가되는 [시나리오 확장팩]입니다.,https://tumblbug.com/survivorplus
3077,시각장애인의 그림을 담은 티셔츠,의류,시각장애인의 그림을 담은 티셔츠 한 장으로 그들의 어둠 속 빛이 되어주세요.,https://tumblbug.com/add
3078,"수고했다는 말 대신, 축하한다는 말대신. 안녕 프리지아.",향수 · 뷰티,"하루 종일 곁에 두어 코 끝을 간질이는 프리지아 꽃다발처럼,
내 주변을 맴도는 봄의 향기",https://tumblbug.com/i_am_yellow
3079,[5차 최종 앵콜] 신티크용 키보드 거치대 STICKEY,홈 · 리빙,액정 타블렛에 간편하게 키보드를 거치할 수 있는 'STICKEY' 거치대 입니다.,https://tumblbug.com/stickey5
3080,[줍줍박스] 비닐봉투 이제 버리지 말고 쓰레기통으로 쓰세요,홈 · 리빙,추석 쓰레기를 책임지겠습니다! 마트 비닐 봉투를 100% 활용 할수 있는 줍줍박스,https://tumblbug.com/jupjup
3081,"유기견묘를 지켜주는 캔들, Light For Right",홈 · 리빙,버려진 강아지와 고양이들에게 안전한 삶을 만들어 주기 위한 펀딩프로젝트입니다.,https://tumblbug.com/lightforcatndog
3082,제대로 알고 바르게 먹자! 육류 사전 <고기의 모든 것>,푸드,제대로 알고 바르게 먹기 위한 궁극의 한 권을 소개합니다.,https://tumblbug.com/aboutmeat
3083,반짝반짝! 금/은장 줄과 장식 소재,웹툰 리소스,총 55종 구성의 기본템! 그림체를 타지 않는 깔끔한 스타일을 지향합니다. ,https://tumblbug.com/jnl3
3084,동래 철거구역 길냥이와 함께 해주세요,캐릭터 · 굿즈,동래철거구역 길고양이들과 함께해주세요,https://tumblbug.com/nekosolidarity
3085,"""세상을 비추는 창"" 마블 코믹스 80년의 역사를 한자리에",웹툰 · 만화,마블 코믹스 80주년을 대표하는 도서 3종과 전 세계 유일 굿즈를 함께 선보입니다!,https://tumblbug.com/marvel80
3086,"철공장인과 함께 만든 데스크웨어, 문래동 웨이브(WAVE)",홈 · 리빙,"문래동 20년 경력 철공장인들과 함께 만든, 마스킹테이프 디스펜서와 데스크트레이입니다.",https://tumblbug.com/uglyculture
3087,『붕괴3rd』외전 코믹스 『붕괴3rd : 감해편』정식 발매,웹툰 · 만화,『붕괴 3rd : 감해편』코믹스 제작과 판매를 위한 프로젝트입니다.,https://tumblbug.com/honkai3rd
3088,웹툰상생프로젝트#2 전주 전동성당+경주,웹툰 리소스,웹툰상생 프로젝트 그 두번째. 저렴한 가격으로 고퀄리티의 스케치업 웹툰 배경을 제공합니다.,https://tumblbug.com/abproject02
3089,"하루 종일 편안하고 시원하게, 스판덱스 팬딩 팬츠 !",의류,"찰랑하게 툭 떨어지는 시원한 여름바지와, 하나만 입어줘도 깔끔한 여름룩이 완성되는 블라우스",https://tumblbug.com/easybanding
3090,향기 유목민을 위한 종결템<만화속에서 보았던 바다의 향기>,향수 · 뷰티,만화속에서 보았던 바다의 향기. 음악과 맥주까지 준비되었다면 올 여름 홈캉스 준비 끝!,https://tumblbug.com/originalbergamot
3091,"나를 위한 홈카페 디저트, 사브레 쿠키 5종",푸드,좋은 재료와 정성이 가득 담긴 스튜디오 요나폿의 사브레 쿠키 5종,https://tumblbug.com/jonapot3
3092,[어린왕자 향수] 가장 소중한 것은 눈에 보이지 않아,향수 · 뷰티,"전 세계 독자들에게 가장 사랑받는 프랑스 문학 작품, 생텍쥐베리의 '어린왕자' 향수프로젝트",https://tumblbug.com/lepetitprince1
3093,할매가 그리고 할배가 맨든 노트와 지갑 ,디자인 문구,폐지줍는 시니어의 손길이 담긴 노트와 카드지갑이에요. ,https://tumblbug.com/newywermarket
3094,스케치업 웹툰배경 - 성채도시,웹툰 리소스,성채도시와 그 내부의 주거용 건물에 대한 웹툰배경 입니다.,https://tumblbug.com/toonmake2
3095,'달주머니손수건' 착한습관의 시작! 올바른 손씻기의 마침표,홈 · 리빙,올바른 손씻기로 지구와 나의 건강을 지켜주세요!,https://tumblbug.com/greenhabit
3096,"하나의 귀걸이로 네가지 아름다움을, '4-way 귀걸이'",주얼리,4가지의 귀걸이 뒷 장식을 변경하여 다양한 연출이 가능한 4-way 귀걸이,https://tumblbug.com/ekkling
3097,핸드메이드 자수 Zip-up 코트,의류,합리적 소비를 위한 의류 거품 빼기 프로젝트! 고급 수제 의류로 다가갑니다!,https://tumblbug.com/chuckcoats
3098,<호밀밭의 파수꾼> 홀든 콜필드 안경의 새로운 버전,잡화,2년 만에 돌아온 애쉬크로프트의 스테디 셀러 <홀든 콜필드>의 새로운 버전,https://tumblbug.com/holdencaulfield51
3099,[앵콜] 슬기로운 컵라면 도자기,홈 · 리빙,"컵라면 & 컵밥 섭취시 환경호르몬의 체내 축적을 줄이고, 깨끗한 재활용품 분리배출을 도움.",https://tumblbug.com/springdays2
3100,여행자에서 논바이너리 번역책자를 만듭니다!,출판,성별이분법에 저항하는 사람들의 모임 여행자의 번역팀에서 논바이너리 번역책자를 만듭니다.,https://tumblbug.com/nonbinary
3101,손톱 호강하는 날) 지갑까지 행복한 아르간 큐티클 오일 펜,향수 · 뷰티,"유기농 100% ,천연 추출물 100%, 건강한 손톱과 발톱을 위한 아르간 에센셜 오일펜",https://tumblbug.com/argan
3102,당신의 향기를 담습니다. 바다의 빛깔을 담은 향수악세사리,잡화,"향수의 지속성, 불편하지 않으신가요? 수티 제품에 뿌려보세요. 향기가 오래 지속됩니다.",https://tumblbug.com/suitte3
3103,재미있는 전략 카드 게임 <픽셀 택틱스>,보드게임 · TRPG,쉽고 간편하게 즐길 수 있지만 깊은 전략과 재미가 있는 카드 게임 픽셀택틱스 입니다.,https://tumblbug.com/pixeltactics
3104,"동양 오컬트 - 주술, 봉인, 주문, 사방신 문양 브러쉬",웹툰 리소스,"동양 오컬트와 관련된 주술 부적, 주문, 도깨비불, 봉인 금줄등 다양한 브러쉬 세트!",https://tumblbug.com/orientaloccult
3105,봄꽃을 기억하다. 야무진 손끝에서 제작되는 특별한 헤어장식,잡화,"찍어내는 공산품이 아닌, 손끝에서 마지막 단계까지 손으로 제작하는 핸드메이드 제품입니다.",https://tumblbug.com/bridalcocolucir
3106,우리가 여기에 있다: 십대 성매수 피해 여성을 위해,출판,"Here I am, Here I am: 십대 성매수 피해 여성을 위한 연대 프로젝트",https://tumblbug.com/dotface_hereiam
3107,나를 잊으셨나요? : 위안부 뱃지,캐릭터 · 굿즈,위안부 피해자 분들께 도움을 줄 수 있는 모금을 위한 뱃지입니다!,https://tumblbug.com/hangabi
3108,［스케치업 웹툰배경］-서해안 등대마을,웹툰 리소스,서해 바다를 배경으로하는 횟집&어시장과 방파제 일대를 제작하였습니다.,https://tumblbug.com/wasab01
3109,"하루 3분, 동화 속 마법에 빠지다",출판,동화 속 행복한 꿈의 나라로 여러분을 초대합니다.,https://tumblbug.com/story365
3110,로그 호라이즌 TRPG 한국어판,보드게임 · TRPG,『로그 호라이즌』이 TRPG로! 드디어 한국에 상륙! <엘더 테일>의 새로운 세계가 시작됩니다!,https://tumblbug.com/loghorizon
3111,5월 홍천 양조장 술빚기와 시골집밥 푸디온 봄 미식여행,푸드,강원도 홍천 전통주 양조장에서 100% 수제막걸리를 빚고 시골집밥을 먹는 힐링 미식여행,https://tumblbug.com/foodieon202102
3112,"스케치업 웹툰, 배경 - 중학교 외관 / 실내",웹툰 리소스,중학교 외관(기본+체육대회)과 실내 8종 스케치업 파일입니다,https://tumblbug.com/consomepop_school
3113,[NOT_THE_POINT] 페미니스트들의 첫 번째 외침,캐릭터 · 굿즈,모든 페미니스트들을 위한 물품을 제작합니다.,https://tumblbug.com/not_the_point
3114,두고 두고 소중히할 약속을 담은 반지,주얼리,소중히 간직하고 싶은 약속들을 반지에 새겨 오랫동안 변치않고 함께 하고 싶습니다.,https://tumblbug.com/dreamring
3115,"1395년 조선의 하늘, 대한민국의 시간",잡화,천상열차분야지도를 담은 회중시계를 제작합니다.,https://tumblbug.com/timeofchoseon
3116,"그 시절 우리가 좋아했던 간식,상투과자의 변신[앙금쿠키]",푸드,"노밀가루,글루텐프리/흰강낭콩앙금의 앙큼한 변신, 크리스마스를 입은 앙금쿠키를 소개합니다.",https://tumblbug.com/lucyrcs-agck
3117,에코백 착! 어깨에 착! 어깨 흘러내림 걱정없는 착착패드,잡화,에코백이 어깨에서 흘러내림을 보완하는 논슬립 기능과 쿠션감을 더한 착착패드입니다 :),https://tumblbug.com/chakchakpad
3118,시간을 만지는 시계TYT,잡화,"장애유무, 성별, 국적, 나이에 상관 없이 누구나 착용할 수 있는 유니버셜 디자인 시계",https://tumblbug.com/dorr
3119,"봄꽃향기 가득, 프리지아+라일락 세트 '블루밍 센츠'",향수 · 뷰티,피어나는 봄꽃의 향을 선물하세요! 프리지아와 라일락 향을 담았어요 <블루밍 센츠 세트>,https://tumblbug.com/bloomingscents
3120,<향기로운 티켓>으로 떠나는 일상 여행 ( ˊᗜˋ),향수 · 뷰티,우리가 원하는 시간에 어디로든 떠날 수 있는 ‘일상 여행 티켓’을 팝니다!,https://tumblbug.com/fragrancejourney
3121,"설날 전, 열흘 동안의 특별한 생활한복! 신:서울",의류,설날을 특별한 옷으로 지내보세요. 언제나 입을 수 있는 신:서울 입니다.,https://tumblbug.com/sheen
3122,[배트맨 80주년 특별기획] 사악한 배트맨에 맞서라!,웹툰 · 만화,배트맨 탄생 80주년을 기념하여 <배트맨 메탈 3부작> 특별 패키지를 선보입니다.,https://tumblbug.com/batman80
3123,"세 번째 모빌 조명, 귀여운 '향유고래'",홈 · 리빙,바람에 흔들리는 향유고래 모빌 조명입니다.,https://tumblbug.com/253229
3124,웹툰 생활배경 동네식당 5종,웹툰 리소스,웹툰속 등장인물들이 자주갈만한 동네식당 5종류를 준비하였습니다.,https://tumblbug.com/abcprojeck
3125,"판타지판 체험 삶의 현장, <판타지 유니버스 직업소개소>",출판,"판타지 세계에 어떤 직업이 있고, 캐릭터 직업 설정을 어떻게 하면 좋은지 알려주는 책.",https://tumblbug.com/fantasyjob
3126,"일년플랜, 한장으로 관리하자! 2022년 포스터 캘린더",디자인 문구,2022년 호랑이의 해! 일년의 계획을 알차게 관리할 수 있는 포스터 캘린더를 소개합니다!,https://tumblbug.com/2022postercalendar
3127,#34 쇼콜라띠에의 가나슈 마카롱과 봉봉초콜릿,푸드,쇼콜라띠에의 초콜릿과 마카롱 시리즈의 2021년 여름 버젼 메뉴들을 만나보세요 :),https://tumblbug.com/34_chocolatier_macaron
3128,"카페인은 그만, 향기로 나의 하루를 깨워요-브레인 리프레셔",향수 · 뷰티,"카페인 없이도 맑은 하루, 스보헴의 아로마테라피 홈퍼퓸으로 더 나은 매일을 만나보세요.",https://tumblbug.com/brain_refresh
3129,러블리하게 봄을 꽃피우기 : '봄빛 플라워 유리볼 귀걸이',주얼리,봄기운이 사랑스럽게 꽃 피우듯 프리저브드 생화를 유리볼에 담아 예쁜 귀걸이를 만들었습니다.,https://tumblbug.com/blancheange_glassball_earing
3130,한국의 판타지 명작 <하얀 늑대들>,출판,윤현승 작가의 판타지 소설 <하얀 늑대들>의 텀블벅 프로젝트입니다.,https://tumblbug.com/whitewolves
3131,<이미테이션> 오디오드라마와 ‘웹툰 오디오공연’,웹툰 · 만화,카카오페이지 웹툰 박경란 작가의 <이미테이션> 오디오드라마와 ‘웹툰 오디오 공연’,https://tumblbug.com/imi_adc
3132,신발 속에 넣기만하면 달라지는 몸의 변화: 아치패드,잡화,한의사와 국가대표도 인정한 기능성 인솔! 신체밸런스과 몸 건강 모두를 아치패드로 잡으세요!,https://tumblbug.com/httpreddrcokr
3133,중국 한나라 설정집: 한서팸플릿 & 삼국지 호칭어 소사전,출판,‘초한지’부터 ‘삼국지’까지 이어지는 세계에 대한 설정을 분야별로 자잘하게 엮었습니다.,https://tumblbug.com/booksofhan
3134,"혼자서 배우는 점자, <점점 자신 있는 한글 점자>",출판,"비시각장애인이 혼자서 공부하는 점자 교재, <점점 자신 있는 한글 점자>",https://tumblbug.com/jjeomjjeom
3135,"기이한 마을에서 온 초대장, <세렌디 빌리지>",출판,수상한 주민들이 전하는 판타지 스릴러 소설집,https://tumblbug.com/serendi_village
3136,핑크 감성 일러스트북 <Candy Hearts>,예술,일러스트레이터 인혜의 첫 일러스트북 <CANDY HEARTS> 제작 프로젝트입니다.,https://tumblbug.com/inhye
3137,"우리는 여자에게만 친절해요, <여자 프렌들리>",출판,<여자프렌들리>는 성인여성 ADHD를 위한 기술서이자 여성들의 기억을 모은 수필집입니다.,https://tumblbug.com/womanfriendly
3138,"목도리 속 작은 주머니 , 뽀담도리",잡화,뽀글이 소재의 쁘띠 목도리에 작은 주머니 공간까지 가지고 있는 뽀담도리입니다.,https://tumblbug.com/ppodamdori
3139,"매일매일 만나는 한 장의 그림책, 날개양품점 패브릭포스터",디자인,"곁에 두고 매일매일 만나는 한 장의 그림책, <날개양품점> 대형 패브릭포스터",https://tumblbug.com/textcontext
3140,이제 혼자 밥먹는 것에 더욱 당당해지세요 혼밥티2,의류,누구나 혼자서 눈치보지 않고 밥을 먹을 수 있는 세상을 위하여 만들어진 웹툰의 티셔츠 펀딩,https://tumblbug.com/honbob2
3141,"폰트 사이즈의 해결사, [폰트 스케일 키트]",디자인,사용성과 휴대성이 뛰어난 칼라칩 구조의 폰트 사이즈 마스터리 툴킷을 만나 보세요!,https://tumblbug.com/fontscalekit
3142,"숨겨진 금빛을 찾아보세요 ""도토리와 나뭇잎 주얼리""",주얼리,가을숲에서 찾은 도토리와 나뭇잎을 금침이 콕콕 박힌 침수정과 진주로 만든 주얼리입니다.,https://tumblbug.com/dotori2_iyagiatelier
3143,웹툰 스케치업 배경 푸드트럭 축제,웹툰 리소스,웹툰 배경을 제작하고있는 얀입니다.,https://tumblbug.com/yarn
3144,초코덕후는 다! 모여라,푸드,100%카카오버터의 프리미엄 초콜릿으로 만드는 ! 미츠노카카오의 건강한 초콜릿디저트입니다♥,https://tumblbug.com/mitsunocacao11
3145,"보육시설 청소년의 나로서기를 함께, 열여덟 에코백과 뱃지",캐릭터 · 굿즈,열여덟 에코백과 뱃지 판매 수익금으로 보육시설 청소년에게 '나로서기 교육'을 제공합니다.,https://tumblbug.com/bodam18
3146,길상의 의미를 담고있는 우리나라 최초의 우표 : 문위우표,디자인,우리나라 최초의 우표를 통해 교류를 의미하는 우표의 기능을 현대적으로 되살리고자 합니다:),https://tumblbug.com/atelieryeon
3147,"추운 겨울, 달콤한 휘낭시에 어떠세요?",푸드,스튜디오 요나폿에서 준비한 달콤한 휘낭시에 선물세트,https://tumblbug.com/jonapot1
3148,[스케치업 공작실_2] 구석구석 다 예쁜 복합 문화 쇼핑몰,웹툰 리소스,"카페부터 책방까지, 없는 것 빼고 다 있는 복합 문화 쇼핑몰입니다. 골목골목이 예술이죠.",https://tumblbug.com/milkyway
3149,[앵콜]나의 피부고민? 착한성분의 비건(Vegan)스킨케어,향수 · 뷰티,당신의 피부..고민인가요? 피부 속까지 건강해지는 비건(Vegan)화장품 '멜릭서'입니다.,https://tumblbug.com/melixircampaign
3150,카페인 없이 리프레쉬가 필요하다면!<과일 루이보스 시리즈>,푸드,카페인 없이 <REFRESH>가 필요하다면! '위아루이'가 소개하는 과일 블렌즈 시리즈!,https://tumblbug.com/rooi_fruit
3151,웹툰 스케치업 모험가 길드,웹툰 리소스,모험가 길드와 관련된 웹툰 배경 스케치업 6종입니다.,https://tumblbug.com/jd0334
3152,함께 있어주세요 : 꽃말을 품은 유기동물 보호 뱃지,캐릭터 · 굿즈,‘나랑 가치 있자!’ 메시지를 담은 꽃말뱃지로 유기 동물보호에 후원하는 기부프로젝트입니다.,https://tumblbug.com/handinhand
3153,9월의 루이보스 - 복숭아 그리고 바닐라,푸드,루이보스 전문 브랜드 '위아루이'가 소개하는 9월의 루이보스! - 복숭아 그리고 바닐라,https://tumblbug.com/rooi_september
3154,"동화 속 아름다움, 미사고블루 스카프/머플러 8종",잡화,신화와 동화 속 이야기를 패브릭으로 풀어내는 미사고블루의 2020FW 신상이 출시되었어요!,https://tumblbug.com/mythagofairy
3155,포근한 연보라빛 튤립 가득 품에 안겨드려요 - 데 튤립,향수 · 뷰티, 보라빛 튤립의 영원한 사랑과 흰 튤립의 실연을 담아낸 연보라빛 튤립의 생화향기,https://tumblbug.com/dong-nae_cott-jip
3156,"댓글로 만든 책, ""톡톡 안녕하십니까""",출판,댓글러들이 그냥 짧게 자신의 의사를 펼치는 것에 끝나지 않고 모여 책을 만들었습니다.,https://tumblbug.com/talktalk
3157,쓰레기라도 잘 버리고 싶은 사람들에게 『쓰잘데기 있는 책』,출판,쓰레기라도 잘 버리고 싶은 사람들을 위한 분리배출 가이드 『쓰잘데기 있는 책』입니다.,https://tumblbug.com/heavy_to_zero
3158,오롯이 나만 생각하는 시간 <영화가 나를 위로하는 시간>,출판,"그동안 고생많았던 나에게, 위로의 시간을 선물하세요.",https://tumblbug.com/yuncoach
3159,수백년동안 잠들었던 영험한 힘이 깨어난다!조선그림 타로카드,디자인 문구,진짜가 나타났다! 우리나라 옛 그림으로 그려낸 조선그림 타로카드 & 2022달력,https://tumblbug.com/oglowdalm3
3160,다채로움이 담긴 로즈 [ROSY AFTERNOON],향수 · 뷰티,"에로스가 사랑한 로즈, 라 바이에떼만의 감성적인 로즈로 여러분들의 기억과 감정을 꺼내보세요",https://tumblbug.com/lavariete4
3161,[자소서 하반기 공채공략] 최종면접까지 가는 합격의 자소서,출판,합격하는 자소서는 따로 있습니다.취업깡패가 알려주는 자소서 공략법!,https://tumblbug.com/peterpanjasoseo
3162,일상에서 만나는 한국의 미 #전통원단의 재발견,잡화,한국의 아름다움을 간직한 양단가방 3종입니다.,https://tumblbug.com/yangdanbag
3163,MEATL0 웹툰용 스케치업 - 회사,웹툰 리소스,웹툰작가님들을 위한 스케치업 배경 - 회사 입니다. 감사합니다.,https://tumblbug.com/metal03
3164,세월호 의인이 스스로 일어설 수 있는 미니크로스백,홈 · 리빙,세월호 사고 후유증으로 싸우고있는 김동수가 자립을 위해 양말목공예를 통한 가방을 만듭니다.,https://tumblbug.com/peacemuseum
3165,본격 아첨 토론 판결 게임 [킹솔로몬],보드게임 · TRPG,왕이 되기 위한 신하들의 박터지는 토론배틀! 본격 아첨 토론 판결 게임 [킹솔로몬],https://tumblbug.com/solomon
3166,로판 왕관 소품세트,웹툰 리소스,"로판,중세시대 관련 소품세트 입니다",https://tumblbug.com/middel
3167,그에게 목소리를... 「재배소년」,디지털 게임,"아울로그의 모바일 힐링게임 프로젝트! 귀여운 미소년, 미청년 캐릭터들에게 목소리를 부여해주세요.",https://tumblbug.com/mandrakeboys
3168,누구나 집에 텃밭 하나쯤은 있어야죠! 누구나 새싹 텃밭,홈 · 리빙,특별한 재배기술 없이 누구나 도시의 실내에서 새싹을 직접 키워먹을 수 있는 새싹재배세트,https://tumblbug.com/nuguna
3169,[앵콜] THE BOX : 살인자의 택배상자,보드게임 · TRPG,[앵콜]로 돌아온 블러핑 파티게임 THE BOX입니다 :),https://tumblbug.com/httpstumblbugcomthebox2
3170,신화와 성서에서 유래한 영어표현 사전,출판,알아두면 잘난척하기 딱 좋은 교양서입니다. 신화와 성서에서 유래한 영어표현을 함께 배워요~,https://tumblbug.com/bookvillage1
3171,"[툰툰마켓 웹툰 스케치업] #2 원룸, 아파트, 카페",웹툰 리소스,현대물 주인공의 라이프 스타일을 잘 표현한 스케치업 웹툰 배경입니다.,https://tumblbug.com/ttm02
3172,"초콜릿공장의 특별한 처방, LOVE&POWER 초콜릿알약!",푸드,( 2차오픈!) 사랑과 격려가 필요한 모든분들께 달콤쌉쌀한 초콜릿알약을 처방해드립니다:),https://tumblbug.com/chocopills
3173,"달의 위상 변화를 담은 달력,「달의 시간」",디자인 문구,조금 더 여유롭게 시간을 헤아려 보는 일,https://tumblbug.com/lunartime
3174,사인참사검 특별전,예술,"사인참사검 편지칼과 책갈피, 좌대를 제작합니다.",https://tumblbug.com/saingeom
3175,"95g - 언제나 가볍게, 초경량 우산 '비잇슈'",잡화,홈리스의 자립을 응원하는 빅이슈코리아의 '95g' 초경량 우산,https://tumblbug.com/95g_umbralla
3176,"세계가 열광하는 시계, 롤렉스를 읽자",출판,롤렉스 오이스터 컬렉션에 관한 모든 이야기가 담긴 책,https://tumblbug.com/oysterbook
3177,그림 퀄리티를 업그레이드하는 주얼리와 체인 장식,웹툰 리소스,보석과 귀금속을 그리다가 오랜 준비를 거쳐 텀블벅에 도전하게 되었습니다.,https://tumblbug.com/jewel_chain
3178,"신예작가들의 색상단편선, <파랑을 말하는 방법>",출판,"무지개빛 단편선을 만나보세요. 여성 퀴어 주인공, 연애와 비연애 서사, 일상부터 판타지까지",https://tumblbug.com/ccdjb
3179,크리스마스 스웻셔츠 콜렉션,의류,"일상에서의 즐기는 크리스마스, 아티스트가 만든 그래픽 맨투맨 3종",https://tumblbug.com/christmassweat
3180,빵 좋아하세요? <슬리핑브레드> 파우치,잡화,레레가 만든 빵들이 이제는 잠들시간이에요. 살포시 잠든 슬리핑브레드 파우치를 만나보세요,https://tumblbug.com/sleepingbread
3181,나의 아날로그 기록의 안식처 'keep paper',홈 · 리빙,"소소하고 일상적인 아날로그 기록들을 소중하게 보관할 수 있도록, keep paper",https://tumblbug.com/keeppaper
3182,반짝반짝 바다보물 홀로그램 뱃지,캐릭터 · 굿즈,반짝반짝 바다보물들을 주제로 빛나는 홀로그램 뱃지를 제작합니다 :),https://tumblbug.com/seatreasures
3183,[스케치업 웹툰 배경] 지하철역.아파트단지.교회,웹툰 리소스,"아파트단지와 지하철,교회가 포함되어 있는동네를 만든 스케치업입니다.",https://tumblbug.com/2hb_p_2
3184,집순이의 유니폼 - 곰털로 방콕해요! 곰털후드/집업/바지,의류,겨울엔 집 밖으로 나가는거 아니에요!! 곰털과 함께하세요♡,https://tumblbug.com/gomtul
3185,이상하게 더 맛있는 채식 베이커리,푸드,"계란, 우유, 버터 대신 식물성 재료만 사용하고도 육감적인 식감과 풍미를 낼수있어요!",https://tumblbug.com/veganique
3186,천사들을 위한 포근한 털파우치&에코백,잡화,"유기견, 유기묘 에게 겨울은 매우 힘든 시간입니다. 따뜻한 쉼터와 치료비를 후원해주세요.",https://tumblbug.com/animalsanta
3187,[Arty] 드로잉 텍스쳐 팩 100+,웹툰 리소스,다양하게 활용할 수 있는 100개+ 의 자연&인공물 텍스쳐를 소개합니다.,https://tumblbug.com/arty_texture_a
3188,"구름 위에 앉은 듯 말랑말랑한 휴식, SOFF 구름 빈백",홈 · 리빙,SOFF 구름빈백의 성공적인 펀딩을 통해 다양한 컬러와 새로운 제품들을 소개하고 싶습니다.,https://tumblbug.com/soffcloudbeanbag
3189,"더 나은 나를 위한 시작, 레디 투 파자마",의류,화려하거나 요란하진 않지만 작은 부분까지 waybettersis만의 취향을 담은 잠옷,https://tumblbug.com/waybettersis
3190,떼굴떼굴 잠자는 콩냥 와펜,캐릭터 · 굿즈,"얇아진 봄 옷위에, 항상 들고다니는 가방에, 좋아하는 물건위에 고양이가 있다면..?",https://tumblbug.com/ttorong
3191,혈액순환이 되는 엉덩이를 만드는 SOFF5cm라텍스방석,홈 · 리빙,SOFF 라텍스방석 성공적인 펀딩을 통해 다양한 컬러와 새로운 제품들을 소개하고 싶습니다.,https://tumblbug.com/soff5cmlatexseatcushion
3192,의류를 재해석한 아이보리프로젝트의 가방 '오리지널웨어백',잡화,'오리지널웨어백'은 오리지널웨어+백(가방)이라는 의미로 의류를 가방으로 재해석 했습니다.,https://tumblbug.com/ivory01
3193,"정통 쿠키의 깊은 맛, 오네뜨 샤브레",푸드,"달콤 바삭 우아한 정통 클래식 쿠키, 오네뜨 샤브레를 소개합니다!",https://tumblbug.com/honnete01
3194,‘여러분! 우리를 잊지 말아주십시오!’ 오월의 기억 뱃지,캐릭터 · 굿즈,광주의 5·18민주화운동을 기억해주길 바라는 소망을 담은 ‘오월의 기억 뱃지’,https://tumblbug.com/19800518
3195,"숲 만드는 반려나무 입양 키트, '산불 복구숲 에디션'",반려동물,잿더미로 변한 강원도 삼척 산불피해지역에 다시 나무를 심는 착한 반려나무 입양 프로젝트!,https://tumblbug.com/mytreeplanet02
3196,"귀걸이 Kit 하나로 보내는, 9개의 봄",주얼리,9가지 이상의 방식으로 조합할 수 있는 '봄귀걸이 Kit' 입니다.,https://tumblbug.com/marmomo_02
3197,"특별한 술자리를 위한 게임, 주님곁으로",보드게임 · TRPG,술의 신 주르지오는 한국의 소주에 반해 자신의 추종자들에게 소주와 술게임을 전파하는데..,https://tumblbug.com/julumable
3198,"이태리 수입 ""통가죽벨트"" & 핸드메이드 통가죽 열쇠고리",잡화,"일반 가죽벨트에 비해서 10년이상을 더 착용해도 형태가 유지되는 ""통가죽벨트"" 입니다..",https://tumblbug.com/uklamb04
3199,❝ 매-일 2021 담음 일기장 ❞,디자인 문구,"담백할 담, 이야기 음. 5년째 만드는 담음 일기장",https://tumblbug.com/dameum2021
3200,구디의 야매 주역,출판,어려운 한자를 몰라도 누구나 쉽게 주역점에 다가갈 수 있는 구디의 주역 입문서 만들기 프로젝트,https://tumblbug.com/iching
3201,쫄깃쫄깃햄스 모찌인형,캐릭터 · 굿즈,♥쫀득쫀득한 촉감의 스페셜 봉제 인형♥ 기존과는 다른 새로운 느낌의 봉제인형입니다,https://tumblbug.com/chewyhams_mochi
3202,수정 가능한 HEAD BASE MODELING,웹툰 리소스,입 이빨 혀 위치 조절가능 / 본인 캐릭터에 맞춰 수정이 가능한 데포르메,https://tumblbug.com/beelhead
3203,베이컨만 구워도 요리! 풍미가 남다른 비훈연 수제베이컨,푸드,베이컨에 대한 인식을 바꾸다! 굽기만 해도 요리가 되는 건강한 수제베이컨을 만듭니다.,https://tumblbug.com/bacon
3204,Vampire the masquerade 한글판,보드게임 · TRPG,World of Darkness.  Vampire : The Masquerade 20 Anniversary Edition 정식 발매를 위한 프로젝트.,https://tumblbug.com/vtm
3205,추리보드게임 데스티네이션 X,보드게임 · TRPG,"한 명은 스파이, 나머지 인원들은 수사관이 되어 스파이가 어느 나라로 갔는지를 추리합니다.",https://tumblbug.com/destination
3206,Digital 붓펜 시리즈 X ClipStudio,웹툰 리소스,사용감 최우선. 사실적 표현력.,https://tumblbug.com/digital_brush
